Image Pair,RGB Score,Thermal Score
FLIR_05674,0.7,0.8
FLIR_05675,0.4,0.8
FLIR_05676,0.8,0.8
FLIR_05677,0.8,0.8
FLIR_05689,0.8,0.8
FLIR_05690,0.8,0.4
FLIR_05693,0.7,0.8
FLIR_05694,0.8,0.7
FLIR_05695,0.5,0.7
FLIR_05696,0.4,0.7
FLIR_05697,0.4,0.7
FLIR_05699,0.4,0.8
FLIR_05703,0.4,0.8
FLIR_05704,0.4,0.8
FLIR_05707,0.7,0.8
FLIR_05708,0.8,0.8
FLIR_05711,0.8,0.6
FLIR_05716,0.4,0.4
FLIR_05719,0.7,0.8
FLIR_05728,0.8,0.6
FLIR_05729,0.8,0.6
FLIR_05731,0.7,0.3
FLIR_05732,0.5,0.3
FLIR_05733,0.4,0.2
FLIR_05734,0.6,0.3
FLIR_05737,0.7,0.3
FLIR_05750,0.8,0.5
FLIR_05751,0.7,0.5
FLIR_05753,0.8,0.4
FLIR_05754,0.4,0.5
FLIR_05755,0.7,0.6
FLIR_05756,0.4,0.8
FLIR_05757,0.8,0.7
FLIR_05758,0.7,0.6
FLIR_05759,0.4,0.6
FLIR_05760,0.7,0.6
FLIR_05761,0.7,0.7
FLIR_05762,0.7,0.8
FLIR_05782,0.4,0.2
FLIR_05787,0.8,0.6
FLIR_05789,0.7,0.6
FLIR_05791,0.7,0.8
FLIR_05803,0.7,0.6
FLIR_05804,0.4,0.8
FLIR_05815,0.7,0.5
FLIR_05816,0.4,0.8
FLIR_05817,0.4,0.5
FLIR_05818,0.4,0.8
FLIR_05821,0.6,0.8
FLIR_05839,0.6,0.4
FLIR_05842,0.4,0.8
FLIR_05845,0.4,0.3
FLIR_05847,0.4,0.3
FLIR_05968,0.7,0.5
FLIR_05981,0.6,0.3
FLIR_05982,0.7,0.5
FLIR_06008,0.8,0.6
FLIR_06009,0.7,0.6
FLIR_06018,0.7,0.4
FLIR_06026,0.4,0.5
FLIR_06029,0.7,0.5
FLIR_06032,0.8,0.5
FLIR_06081,0.8,0.9
FLIR_06086,0.7,0.3
FLIR_06099,0.7,0.5
FLIR_06148,0.7,0.9
FLIR_06150,0.8,0.4
FLIR_06156,0.8,0.8
FLIR_06194,0.7,0.7
FLIR_06195,0.3,0.5
FLIR_06197,0.7,0.3
FLIR_06198,0.7,0.3
FLIR_06199,0.7,0.3
FLIR_06200,0.7,0.5
FLIR_06211,0.8,0.5
FLIR_06216,0.8,0.6
FLIR_06226,0.8,0.6
FLIR_06282,0.7,0.3
FLIR_06283,0.7,0.7
FLIR_06284,0.7,0.3
FLIR_06285,0.4,0.3
FLIR_06286,0.7,0.3
FLIR_06287,0.3,0.3
FLIR_06288,0.7,0.3
FLIR_06289,0.7,0.8
FLIR_06290,0.7,0.8
FLIR_06291,0.7,0.5
FLIR_06294,0.8,0.4
FLIR_06372,0.5,0.3
FLIR_06374,0.6,0.8
FLIR_06399,0.6,0.6
FLIR_06452,0.5,0.9
FLIR_06489,0.5,0.9
FLIR_06492,0.5,0.8
FLIR_06497,0.9,0.8
FLIR_06498,0.3,0.8
FLIR_06512,0.6,0.8
FLIR_06519,0.7,0.6
FLIR_06527,0.7,0.6
FLIR_06535,0.7,0.6
FLIR_06536,0.3,0.8
FLIR_06537,0.4,0.6
FLIR_06538,0.7,0.6
FLIR_06539,0.4,0.3
FLIR_06540,0.7,0.8
FLIR_06541,0.7,0.6
FLIR_06542,0.4,0.5
FLIR_06543,0.7,0.6
FLIR_06544,0.7,0.6
FLIR_06557,0.7,0.3
FLIR_06571,0.7,0.5
FLIR_06572,0.7,0.6
FLIR_06573,0.6,0.6
FLIR_06574,0.7,0.5
FLIR_06575,0.7,0.6
FLIR_06576,0.7,0.6
FLIR_06577,0.8,0.3
FLIR_06578,0.7,0.6
FLIR_06579,0.5,0.6
FLIR_06588,0.7,0.6
FLIR_06589,0.7,0.6
FLIR_06590,0.7,0.7
FLIR_06596,0.7,0.6
FLIR_06597,0.7,0.3
FLIR_06613,0.3,0.2
FLIR_06614,0.4,0.8
FLIR_06615,0.9,0.7
FLIR_06616,0.9,0.6
FLIR_06621,0.5,0.8
FLIR_06623,0.4,0.4
FLIR_06624,0.7,0.3
FLIR_06625,0.5,0.8
FLIR_06626,0.7,0.6
FLIR_06627,0.7,0.8
FLIR_06628,0.7,0.9
FLIR_06642,0.4,0.6
FLIR_06644,0.5,0.3
FLIR_06668,0.3,0.8
FLIR_06687,0.3,0.8
FLIR_06688,0.3,0.7
FLIR_06689,0.7,0.8
FLIR_06710,0.4,0.8
FLIR_06713,0.6,0.7
FLIR_06720,0.6,0.8
FLIR_06724,0.4,0.6
FLIR_06725,0.4,0.8
FLIR_06730,0.3,0.8
FLIR_06737,0.7,0.8
FLIR_06758,0.6,0.8
FLIR_06765,0.8,0.9
FLIR_06776,0.3,0.8
FLIR_06783,0.3,0.5
FLIR_06828,0.7,0.6
FLIR_06832,0.6,0.6
FLIR_06836,0.7,0.6
FLIR_06841,0.7,0.7
FLIR_06845,0.7,0.8
FLIR_06847,0.7,0.5
FLIR_06849,0.8,0.8
FLIR_06857,0.4,0.7
FLIR_06858,0.7,0.6
FLIR_06861,0.7,0.3
FLIR_06862,0.4,0.3
FLIR_06863,0.4,0.8
FLIR_06864,0.6,0.3
FLIR_06865,0.3,0.7
FLIR_06866,0.8,0.8
FLIR_06868,0.6,0.3
FLIR_06897,0.3,0.5
FLIR_06899,0.3,0.7
FLIR_06901,0.5,0.7
FLIR_06910,0.4,0.8
FLIR_06911,0.7,0.8
FLIR_06939,0.4,0.4
FLIR_06947,0.3,0.3
FLIR_06948,0.4,0.3
FLIR_06949,0.4,0.6
FLIR_06950,0.3,0.3
FLIR_06953,0.4,0.9
FLIR_06956,0.3,0.8
FLIR_06995,0.3,0.2
FLIR_07000,0.4,0.3
FLIR_07004,0.6,0.4
FLIR_07021,0.4,0.6
FLIR_07022,0.6,0.4
FLIR_07023,0.8,0.3
FLIR_07024,0.8,0.6
FLIR_07025,0.8,0.1
FLIR_07026,0.4,0.5
FLIR_07027,0.8,0.5
FLIR_07028,0.4,0.5
FLIR_07029,0.7,0.5
FLIR_07031,0.8,0.4
FLIR_07032,0.6,0.6
FLIR_07033,0.7,0.6
FLIR_07034,0.8,0.6
FLIR_07035,0.8,0.8
FLIR_07037,0.7,0.3
FLIR_07038,0.7,0.2
FLIR_07039,0.3,0.6
FLIR_07040,0.8,0.6
FLIR_07041,0.7,0.6
FLIR_07042,0.8,0.6
FLIR_07043,0.4,0.2
FLIR_07045,0.7,0.2
FLIR_07047,0.8,0.6
FLIR_07048,0.7,0.3
FLIR_07049,0.8,0.7
FLIR_07050,0.7,0.3
FLIR_07055,0.4,0.8
FLIR_07062,0.8,0.3
FLIR_07068,0.7,0.6
FLIR_07069,0.6,0.6
FLIR_07070,0.7,0.3
FLIR_07071,0.8,0.3
FLIR_07089,0.7,0.8
FLIR_07091,0.7,0.6
FLIR_07093,0.7,0.4
FLIR_07094,0.7,0.8
FLIR_07098,0.7,0.8
FLIR_07102,0.8,0.6
FLIR_07104,0.8,0.6
FLIR_07105,0.8,0.4
FLIR_07107,0.7,0.6
FLIR_07108,0.7,0.6
FLIR_07109,0.7,0.3
FLIR_07114,0.6,0.7
FLIR_07115,0.6,0.5
FLIR_07116,0.6,0.5
FLIR_07123,0.8,0.5
FLIR_07124,0.7,0.6
FLIR_07125,0.8,0.5
FLIR_07126,0.7,0.5
FLIR_07127,0.6,0.5
FLIR_07128,0.7,0.5
FLIR_07129,0.7,0.4
FLIR_07130,0.4,0.6
FLIR_07131,0.4,0.5
FLIR_07132,0.7,0.6
FLIR_07133,0.4,0.4
FLIR_07134,0.4,0.6
FLIR_07135,0.4,0.6
FLIR_07136,0.8,0.6
FLIR_07137,0.7,0.3
FLIR_07138,0.7,0.5
FLIR_07139,0.6,0.5
FLIR_07140,0.7,0.4
FLIR_07141,0.7,0.3
FLIR_07142,0.7,0.5
FLIR_07143,0.7,0.5
FLIR_07144,0.7,0.5
FLIR_07145,0.7,0.5
FLIR_07157,0.4,0.8
FLIR_07160,0.4,0.7
FLIR_07161,0.7,0.6
FLIR_07162,0.4,0.6
FLIR_07163,0.4,0.7
FLIR_07164,0.7,0.5
FLIR_07165,0.7,0.5
FLIR_07166,0.7,0.5
FLIR_07168,0.6,0.6
FLIR_07170,0.4,0.6
FLIR_07171,Error,0.5
FLIR_07172,0.8,0.6
FLIR_07173,0.7,0.6
FLIR_07193,0.4,0.7
FLIR_07194,0.3,0.8
FLIR_07195,0.4,0.6
FLIR_07197,0.6,0.5
FLIR_07198,0.6,0.8
FLIR_07199,0.7,0.4
FLIR_07200,0.7,0.8
FLIR_07201,0.7,0.8
FLIR_07216,0.4,0.3
FLIR_07222,0.7,0.4
FLIR_07224,0.7,0.4
FLIR_07225,0.8,0.4
FLIR_07226,0.8,0.3
FLIR_07227,0.7,0.4
FLIR_07228,0.7,0.5
FLIR_07229,0.8,0.4
FLIR_07230,0.7,0.3
FLIR_07231,0.4,0.4
FLIR_07246,0.7,0.8
FLIR_07250,0.7,0.8
FLIR_07248,0.4,0.8
FLIR_07247,0.7,0.8
FLIR_07258,0.7,0.6
FLIR_07260,0.4,0.8
FLIR_07259,0.7,0.8
FLIR_07251,0.7,0.5
FLIR_07263,0.7,0.3
FLIR_07261,0.8,0.8
FLIR_07269,0.4,0.5
FLIR_07270,0.7,0.8
FLIR_07271,0.8,0.8
FLIR_07264,0.4,0.8
FLIR_07272,0.8,0.5
FLIR_07276,0.8,0.3
FLIR_07267,0.4,0.8
FLIR_07278,0.8,0.5
FLIR_07279,0.4,0.5
FLIR_07282,0.4,0.6
FLIR_07281,0.7,0.4
FLIR_07283,0.4,0.5
FLIR_07284,0.4,0.4
FLIR_07285,0.8,0.5
FLIR_07286,0.8,0.5
FLIR_07289,0.8,0.5
FLIR_07290,0.8,0.9
FLIR_07292,0.4,0.4
FLIR_07291,0.4,0.5
FLIR_07293,0.8,0.5
FLIR_07277,0.4,0.5
FLIR_07295,0.8,0.5
FLIR_07280,0.7,0.5
FLIR_07298,0.8,0.5
FLIR_07302,0.4,0.5
FLIR_07304,0.4,0.4
FLIR_07303,0.8,0.5
FLIR_07305,0.7,0.6
FLIR_07308,0.4,0.6
FLIR_07309,0.4,0.6
FLIR_07315,0.6,0.8
FLIR_07294,0.8,0.5
FLIR_07316,Error,0.8
FLIR_07317,0.4,0.4
FLIR_07319,0.4,0.4
FLIR_07320,0.4,0.3
FLIR_07321,0.8,0.5
FLIR_07322,0.8,0.2
FLIR_07323,0.3,0.2
FLIR_07324,0.3,0.6
FLIR_07318,0.4,0.4
FLIR_07325,0.4,0.2
FLIR_07337,0.8,0.3
FLIR_07340,0.7,0.3
FLIR_07341,0.4,0.3
FLIR_07348,0.4,0.6
FLIR_07350,0.8,0.6
FLIR_07366,0.4,0.6
FLIR_07370,0.3,0.7
FLIR_07351,0.7,0.4
FLIR_07371,0.5,0.6
FLIR_07372,0.8,0.5
FLIR_07380,0.7,0.5
FLIR_07384,0.7,0.5
FLIR_07383,0.7,0.4
FLIR_07385,0.7,0.5
FLIR_07387,0.7,0.4
FLIR_07386,0.7,0.4
FLIR_07388,0.7,0.5
FLIR_07390,0.7,0.5
FLIR_07373,0.7,0.7
FLIR_07389,0.7,0.7
FLIR_07391,0.8,0.7
FLIR_07392,0.7,0.4
FLIR_07393,0.7,0.4
FLIR_07420,0.7,0.6
FLIR_07421,0.8,0.5
FLIR_07409,0.3,0.6
FLIR_07422,0.4,0.6
FLIR_07423,0.3,0.3
FLIR_07424,0.8,0.5
FLIR_07426,0.6,0.4
FLIR_07432,0.8,Error
FLIR_07434,0.8,0.5
FLIR_07425,0.7,0.6
FLIR_07427,0.6,0.6
FLIR_07436,0.8,0.8
FLIR_07437,0.8,0.8
FLIR_07446,0.4,0.8
FLIR_07447,0.4,0.3
FLIR_07438,0.7,0.8
FLIR_07442,0.3,0.8
FLIR_07449,0.3,0.8
FLIR_07448,0.4,0.8
FLIR_07457,0.4,0.8
FLIR_07453,0.3,0.4
FLIR_07459,Error,0.4
FLIR_07456,0.3,0.6
FLIR_07460,0.4,0.9
FLIR_07463,0.3,0.7
FLIR_07461,0.7,0.9
FLIR_07462,0.7,0.6
FLIR_07464,0.7,0.7
FLIR_07467,0.4,0.6
FLIR_07466,0.8,0.6
FLIR_07468,0.8,0.6
FLIR_07470,0.4,0.6
FLIR_07471,0.7,0.4
FLIR_07469,0.7,0.8
FLIR_07472,0.4,0.6
FLIR_07474,0.4,0.3
FLIR_07473,0.7,0.6
FLIR_07475,0.6,0.8
FLIR_07477,0.4,0.8
FLIR_07476,0.7,0.8
FLIR_07478,0.9,0.7
FLIR_07484,0.8,0.4
FLIR_07479,0.6,0.8
FLIR_07486,0.4,0.5
FLIR_07485,0.4,0.4
FLIR_07488,0.7,0.7
FLIR_07487,0.7,0.8
FLIR_07489,0.7,0.7
FLIR_07492,0.8,0.8
FLIR_07490,0.4,0.5
FLIR_07493,0.7,0.7
FLIR_07491,0.6,0.4
FLIR_07465,0.8,0.6
FLIR_07500,0.7,0.6
FLIR_07494,0.7,0.4
FLIR_07499,0.4,0.3
FLIR_07502,0.4,0.6
FLIR_07495,0.8,0.6
FLIR_07504,0.8,0.6
FLIR_07506,0.8,0.9
FLIR_07505,0.7,0.9
FLIR_07508,0.7,0.9
FLIR_07507,0.7,0.7
FLIR_07509,0.8,0.7
FLIR_07525,0.7,Error
FLIR_07526,0.7,0.3
FLIR_07529,0.7,Error
FLIR_07532,0.7,0.5
FLIR_07535,0.8,0.3
FLIR_07536,0.8,0.3
FLIR_07537,0.7,0.3
FLIR_07538,0.7,0.7
FLIR_07531,0.7,0.1
FLIR_07540,0.8,0.8
FLIR_07551,0.8,0.3
FLIR_07541,0.6,0.8
FLIR_07562,0.4,0.6
FLIR_07557,0.7,0.6
FLIR_07565,0.6,0.5
FLIR_07563,0.4,0.6
FLIR_07567,0.8,0.8
FLIR_07566,0.7,0.6
FLIR_07595,0.7,0.8
FLIR_07596,0.7,0.8
FLIR_07617,0.8,0.5
FLIR_07613,0.6,0.6
FLIR_07615,0.7,0.7
FLIR_07618,0.3,0.4
FLIR_07603,0.7,0.3
FLIR_07661,0.7,0.8
FLIR_07658,0.7,0.8
FLIR_07664,0.7,0.6
FLIR_07660,0.7,0.8
FLIR_07668,0.6,0.3
FLIR_07667,0.6,0.8
FLIR_07679,0.8,0.3
FLIR_07669,0.7,0.4
FLIR_07663,0.8,0.3
FLIR_07685,0.7,0.8
FLIR_07680,0.8,0.8
FLIR_07687,0.7,0.3
FLIR_07693,0.7,0.7
FLIR_07694,0.7,0.7
FLIR_07707,0.7,0.8
FLIR_07751,0.3,0.8
FLIR_07706,0.7,0.4
FLIR_07748,0.4,0.7
FLIR_07754,0.7,0.8
FLIR_07755,0.3,0.3
FLIR_07761,0.7,0.8
FLIR_07760,0.6,0.6
FLIR_07756,0.7,0.4
FLIR_07763,0.7,0.6
FLIR_07764,0.8,0.6
FLIR_07766,0.3,0.8
FLIR_07767,0.3,0.3
FLIR_07768,0.4,0.8
FLIR_07770,0.3,0.5
FLIR_07702,0.7,0.8
FLIR_07783,0.7,0.7
FLIR_07765,0.8,0.8
FLIR_07786,0.7,0.7
FLIR_07787,0.7,0.3
FLIR_07794,0.7,0.7
FLIR_07799,0.7,0.7
FLIR_07800,0.6,0.3
FLIR_07801,0.8,0.8
FLIR_07802,0.7,0.7
FLIR_07806,0.4,0.3
FLIR_07819,0.7,0.7
FLIR_07820,0.7,0.7
FLIR_07821,0.7,0.8
FLIR_07822,0.7,0.8
FLIR_07823,0.8,0.8
FLIR_07824,0.7,0.8
FLIR_07827,0.7,0.8
FLIR_07828,0.7,0.8
FLIR_07829,0.7,0.8
FLIR_07835,0.7,0.8
FLIR_07836,0.7,0.8
FLIR_07837,0.7,0.8
FLIR_07840,0.8,0.7
FLIR_07842,0.8,0.8
FLIR_07785,0.7,0.4
FLIR_07846,0.8,0.7
FLIR_07847,0.7,0.7
FLIR_07852,0.4,0.8
FLIR_07855,0.7,0.7
FLIR_07857,0.7,0.8
FLIR_07866,0.7,0.8
FLIR_07891,0.4,0.8
FLIR_07892,0.7,0.8
FLIR_07895,0.7,0.8
FLIR_07899,0.7,0.8
FLIR_07904,0.6,0.8
FLIR_07908,Error,0.8
FLIR_07909,0.7,0.3
FLIR_07910,0.4,0.8
FLIR_07913,0.3,0.7
FLIR_07920,0.7,0.8
FLIR_07926,0.3,0.6
FLIR_07929,0.3,0.9
FLIR_07933,0.7,0.6
FLIR_07934,0.7,0.7
FLIR_07936,0.7,0.6
FLIR_07937,0.7,0.6
FLIR_07950,0.7,0.5
FLIR_07953,0.7,0.8
FLIR_07955,0.7,0.6
FLIR_07956,0.7,0.6
FLIR_07963,0.6,0.7
FLIR_07968,0.3,0.4
FLIR_07991,0.7,Error
FLIR_07992,0.6,0.6
FLIR_07993,0.8,0.8
FLIR_07995,0.8,0.3
FLIR_07996,0.7,0.3
FLIR_07997,0.3,0.8
FLIR_07998,0.3,0.7
FLIR_07999,0.4,0.9
FLIR_08001,0.3,0.9
FLIR_08006,0.3,0.5
FLIR_08016,0.4,0.2
FLIR_08026,0.7,0.8
FLIR_08027,0.8,0.8
FLIR_08032,0.3,0.6
FLIR_08057,0.4,0.3
FLIR_08080,0.7,0.8
FLIR_08086,0.7,0.7
FLIR_08087,0.4,0.6
FLIR_08088,0.6,0.8
FLIR_08093,0.7,0.8
FLIR_08094,0.4,0.6
FLIR_08095,0.4,0.4
FLIR_08096,0.3,0.5
FLIR_08106,0.8,0.8
FLIR_08108,0.8,0.8
FLIR_08110,0.8,0.7
FLIR_08111,0.6,0.8
FLIR_07919,0.8,0.4
FLIR_07777,0.4,0.3
FLIR_08112,0.8,0.8
FLIR_08119,0.4,0.9
FLIR_08128,0.7,0.7
FLIR_08130,0.4,0.8
FLIR_08163,0.9,0.7
FLIR_08164,0.7,0.6
FLIR_08123,0.4,0.3
FLIR_08165,0.7,0.8
FLIR_08166,0.7,0.8
FLIR_08170,0.7,0.8
FLIR_08522,0.7,0.8
FLIR_08530,0.4,0.4
FLIR_08531,0.7,0.2
FLIR_08543,0.6,0.6
FLIR_08545,0.4,0.8
FLIR_08169,0.7,0.8
FLIR_08542,0.7,0.4
FLIR_08568,0.3,0.6
FLIR_08569,0.4,0.8
FLIR_08575,Error,0.6
FLIR_08597,0.7,0.5
FLIR_08599,0.4,0.3
FLIR_08600,0.7,0.6
FLIR_08602,0.4,0.6
FLIR_08114,0.6,0.7
FLIR_08544,0.7,0.5
FLIR_08607,0.5,0.3
FLIR_08608,0.7,0.4
FLIR_08637,0.8,0.5
FLIR_08619,0.4,0.8
FLIR_08610,0.4,0.6
FLIR_08640,0.8,0.3
FLIR_08652,0.7,0.6
FLIR_08618,0.4,0.2
FLIR_08654,0.7,0.8
FLIR_08653,0.7,0.6
FLIR_08664,0.4,0.8
FLIR_08666,0.7,0.8
FLIR_08665,0.7,0.8
FLIR_08667,0.6,0.8
FLIR_08669,0.3,0.5
FLIR_08670,0.7,0.8
FLIR_08671,0.7,0.3
FLIR_08663,0.4,0.4
FLIR_08673,0.4,0.3
FLIR_08668,0.7,0.2
FLIR_08672,0.7,0.3
FLIR_08679,0.3,0.6
FLIR_08681,0.8,0.6
FLIR_08674,0.4,0.3
FLIR_08684,0.3,0.3
FLIR_08685,0.2,0.8
FLIR_08682,0.3,0.2
FLIR_08695,0.4,0.7
FLIR_08689,0.5,0.3
FLIR_08686,0.3,0.3
FLIR_08725,0.6,0.6
FLIR_08697,0.6,0.2
FLIR_08736,0.3,0.6
FLIR_08718,0.6,0.8
FLIR_08768,0.1,0.6
FLIR_08753,0.7,0.6
FLIR_08778,0.3,0.6
FLIR_08781,0.3,0.8
FLIR_08738,0.4,0.8
FLIR_08744,0.3,0.8
FLIR_08782,0.3,0.9
FLIR_08793,0.7,0.6
FLIR_08783,0.3,0.9
FLIR_08820,0.7,0.8
FLIR_08846,0.4,0.8
FLIR_08852,0.6,0.3
FLIR_08802,0.4,0.7
FLIR_08803,0.7,0.9
FLIR_08859,0.6,0.6
